Date,Ticker,Close,Type
2024-05-02,MSFT,394.10211181640625,Stock
2024-05-03,MSFT,402.8392639160156,Stock
2024-05-06,MSFT,409.6546630859375,Stock
2024-05-07,MSFT,405.4941101074219,Stock
2024-05-08,MSFT,406.682861328125,Stock
2024-05-09,MSFT,408.44610595703125,Stock
2024-05-10,MSFT,410.8433532714844,Stock
2024-05-13,MSFT,409.83294677734375,Stock
2024-05-14,MSFT,412.6462707519531,Stock
2024-05-15,MSFT,419.86090087890625,Stock
2024-05-16,MSFT,417.7868347167969,Stock
2024-05-17,MSFT,417.01275634765625,Stock
2024-05-20,MSFT,422.103759765625,Stock
2024-05-21,MSFT,425.7756042480469,Stock
2024-05-22,MSFT,427.24432373046875,Stock
2024-05-23,MSFT,423.7510986328125,Stock
2024-05-24,MSFT,426.8870849609375,Stock
2024-05-28,MSFT,427.04583740234375,Stock
2024-05-29,MSFT,425.90460205078125,Stock
2024-05-30,MSFT,411.51495361328125,Stock
2024-05-31,MSFT,411.9714660644531,Stock
2024-06-03,MSFT,410.3736877441406,Stock
2024-06-04,MSFT,412.904296875,Stock
2024-06-05,MSFT,420.78387451171875,Stock
2024-06-06,MSFT,421.28997802734375,Stock
2024-06-07,MSFT,420.6250915527344,Stock
2024-06-10,MSFT,424.614501953125,Stock
2024-06-11,MSFT,429.38787841796875,Stock
2024-06-12,MSFT,437.7041320800781,Stock
2024-06-13,MSFT,438.2201843261719,Stock
2024-06-14,MSFT,439.2026672363281,Stock
2024-06-17,MSFT,444.95849609375,Stock
2024-06-18,MSFT,442.9439697265625,Stock
2024-06-20,MSFT,442.308837890625,Stock
2024-06-21,MSFT,446.3577880859375,Stock
2024-06-24,MSFT,444.2638854980469,Stock
2024-06-25,MSFT,447.5188903808594,Stock
2024-06-26,MSFT,448.71966552734375,Stock
2024-06-27,MSFT,449.4044494628906,Stock
2024-06-28,MSFT,443.5493469238281,Stock
2024-07-01,MSFT,453.2549133300781,Stock
2024-07-02,MSFT,455.7854919433594,Stock
2024-07-03,MSFT,457.26416015625,Stock
2024-07-05,MSFT,464.00250244140625,Stock
2024-07-08,MSFT,462.69256591796875,Stock
2024-07-09,MSFT,456.0435485839844,Stock
2024-07-10,MSFT,462.7024841308594,Stock
2024-07-11,MSFT,451.2403564453125,Stock
2024-07-12,MSFT,450.09912109375,Stock
2024-07-15,MSFT,450.5059814453125,Stock
2024-07-16,MSFT,446.0997619628906,Stock
2024-07-17,MSFT,440.1454162597656,Stock
2024-07-18,MSFT,437.0194091796875,Stock
2024-07-19,MSFT,433.7841796875,Stock
2024-07-22,MSFT,439.5698547363281,Stock
2024-07-23,MSFT,441.4653015136719,Stock
2024-07-24,MSFT,425.6366271972656,Stock
2024-07-25,MSFT,415.216552734375,Stock
2024-07-26,MSFT,422.0342712402344,Stock
2024-07-29,MSFT,423.4831848144531,Stock
2024-07-30,MSFT,419.70220947265625,Stock
2024-07-31,MSFT,415.16693115234375,Stock
2024-08-01,MSFT,413.93634033203125,Stock
2024-08-02,MSFT,405.3819580078125,Stock
2024-08-05,MSFT,392.1434326171875,Stock
2024-08-06,MSFT,396.56951904296875,Stock
2024-08-07,MSFT,395.3985290527344,Stock
2024-08-08,MSFT,399.6260986328125,Stock
2024-08-09,MSFT,402.9307556152344,Stock
2024-08-12,MSFT,403.7146911621094,Stock
2024-08-13,MSFT,410.8599853515625,Stock
2024-08-14,MSFT,413.6882629394531,Stock
2024-08-15,MSFT,418.5796203613281,Stock
2024-08-16,MSFT,416.0345153808594,Stock
2024-08-19,MSFT,419.07672119140625,Stock
2024-08-20,MSFT,422.32769775390625,Stock
2024-08-21,MSFT,421.67156982421875,Stock
2024-08-22,MSFT,413.13153076171875,Stock
2024-08-23,MSFT,414.36431884765625,Stock
2024-08-26,MSFT,411.08349609375,Stock
2024-08-27,MSFT,411.43145751953125,Stock
2024-08-28,MSFT,408.2103271484375,Stock
2024-08-29,MSFT,410.71563720703125,Stock
2024-08-30,MSFT,414.7122802734375,Stock
2024-09-03,MSFT,407.05706787109375,Stock
2024-09-04,MSFT,406.5202331542969,Stock
2024-09-05,MSFT,406.0132141113281,Stock
2024-09-06,MSFT,399.3621520996094,Stock
2024-09-09,MSFT,403.3587646484375,Stock
2024-09-10,MSFT,411.7894287109375,Stock
2024-09-11,MSFT,420.57794189453125,Stock
2024-09-12,MSFT,424.514892578125,Stock
2024-09-13,MSFT,428.083984375,Stock
2024-09-16,MSFT,428.8296203613281,Stock
2024-09-17,MSFT,432.61749267578125,Stock
2024-09-18,MSFT,428.302734375,Stock
2024-09-19,MSFT,436.1368713378906,Stock
2024-09-20,MSFT,432.73675537109375,Stock
2024-09-23,MSFT,430.9870300292969,Stock
2024-09-24,MSFT,426.67230224609375,Stock
2024-09-25,MSFT,429.5951232910156,Stock
2024-09-26,MSFT,428.7998046875,Stock
2024-09-27,MSFT,425.5289611816406,Stock
2024-09-30,MSFT,427.7956848144531,Stock
2024-10-01,MSFT,418.24163818359375,Stock
2024-10-02,MSFT,414.7023620605469,Stock
2024-10-03,MSFT,414.11578369140625,Stock
2024-10-04,MSFT,413.6385498046875,Stock
2024-10-07,MSFT,407.1565246582031,Stock
2024-10-08,MSFT,412.29638671875,Stock
2024-10-09,MSFT,415.0303955078125,Stock
2024-10-10,MSFT,413.4198303222656,Stock
2024-10-11,MSFT,413.89703369140625,Stock
2024-10-14,MSFT,416.7006530761719,Stock
2024-10-15,MSFT,416.302978515625,Stock
2024-10-16,MSFT,413.6982116699219,Stock
2024-10-17,MSFT,414.2947082519531,Stock
2024-10-18,MSFT,415.72637939453125,Stock
2024-10-21,MSFT,416.3427429199219,Stock
2024-10-22,MSFT,425.0219421386719,Stock
2024-10-23,MSFT,422.1288757324219,Stock
2024-10-24,MSFT,422.25811767578125,Stock
2024-10-25,MSFT,425.658203125,Stock
2024-10-28,MSFT,424.1072998046875,Stock
2024-10-29,MSFT,429.43609619140625,Stock
2024-10-30,MSFT,430.0126953125,Stock
2024-10-31,MSFT,403.985107421875,Stock
2024-11-01,MSFT,407.9816589355469,Stock
2024-11-04,MSFT,406.082763671875,Stock
2024-11-05,MSFT,409.0653076171875,Stock
2024-11-06,MSFT,417.7345886230469,Stock
2024-11-07,MSFT,422.9540100097656,Stock
2024-11-08,MSFT,420.08087158203125,Stock
2024-11-11,MSFT,415.57720947265625,Stock
2024-11-12,MSFT,420.5679931640625,Stock
2024-11-13,MSFT,422.7253723144531,Stock
2024-11-14,MSFT,424.4055480957031,Stock
2024-11-15,MSFT,412.5847473144531,Stock
2024-11-18,MSFT,413.34033203125,Stock
2024-11-19,MSFT,415.3585205078125,Stock
2024-11-20,MSFT,413.0718688964844,Stock
2024-11-21,MSFT,411.2887268066406,Stock
2024-11-22,MSFT,415.40289306640625,Stock
2024-11-25,MSFT,417.1860656738281,Stock
2024-11-26,MSFT,426.350830078125,Stock
2024-11-27,MSFT,421.3699645996094,Stock
2024-11-29,MSFT,421.83819580078125,Stock
2024-12-02,MSFT,429.3293762207031,Stock
2024-12-03,MSFT,429.5485534667969,Stock
2024-12-04,MSFT,435.7447204589844,Stock
2024-12-05,MSFT,440.9248046875,Stock
2024-12-06,MSFT,441.87115478515625,Stock
2024-12-09,MSFT,444.311767578125,Stock
2024-12-10,MSFT,441.6320495605469,Stock
2024-12-11,MSFT,447.2704162597656,Stock
2024-12-12,MSFT,447.83819580078125,Stock
2024-12-13,MSFT,445.5569763183594,Stock
2024-12-16,MSFT,449.86041259765625,Stock
2024-12-17,MSFT,452.7194519042969,Stock
2024-12-18,MSFT,435.71484375,Stock
2024-12-19,MSFT,435.356201171875,Stock
2024-12-20,MSFT,434.9278869628906,Stock
2024-12-23,MSFT,433.5830383300781,Stock
2024-12-24,MSFT,437.64739990234375,Stock
2024-12-26,MSFT,436.43206787109375,Stock
2024-12-27,MSFT,428.881103515625,Stock
2024-12-30,MSFT,423.2029113769531,Stock
2024-12-31,MSFT,419.88568115234375,Stock
2025-01-02,MSFT,416.97686767578125,Stock
2025-01-03,MSFT,421.7286071777344,Stock
2025-01-06,MSFT,426.21136474609375,Stock
2025-01-07,MSFT,420.7523498535156,Stock
2025-01-08,MSFT,422.9339599609375,Stock
2025-01-10,MSFT,417.345458984375,Stock
2025-01-13,MSFT,415.5921936035156,Stock
2025-01-14,MSFT,414.0780334472656,Stock
2025-01-15,MSFT,424.67724609375,Stock
2025-01-16,MSFT,422.953857421875,Stock
2025-01-17,MSFT,427.3868408203125,Stock
2025-01-21,MSFT,426.85888671875,Stock
2025-01-22,MSFT,444.4910888671875,Stock
2025-01-23,MSFT,444.9991149902344,Stock
2025-01-24,MSFT,442.3592834472656,Stock
2025-01-27,MSFT,432.8956604003906,Stock
2025-01-28,MSFT,445.4872741699219,Stock
2025-01-29,MSFT,440.6358947753906,Stock
2025-01-30,MSFT,413.4006042480469,Stock
2025-01-31,MSFT,413.4703369140625,Stock
2025-02-03,MSFT,409.3462219238281,Stock
2025-02-04,MSFT,410.7906494140625,Stock
2025-02-05,MSFT,411.7071228027344,Stock
2025-02-06,MSFT,414.2274475097656,Stock
2025-02-07,MSFT,408.1806945800781,Stock
2025-02-10,MSFT,410.6412048339844,Stock
2025-02-11,MSFT,409.86419677734375,Stock
2025-02-12,MSFT,407.473388671875,Stock
2025-02-13,MSFT,408.9676513671875,Stock
2025-02-14,MSFT,406.86572265625,Stock
2025-02-18,MSFT,408.07110595703125,Stock
2025-02-19,MSFT,413.1814270019531,Stock
2025-02-20,MSFT,415.3674621582031,Stock
2025-02-21,MSFT,407.4619445800781,Stock
2025-02-24,MSFT,403.2596740722656,Stock
2025-02-25,MSFT,397.17083740234375,Stock
2025-02-26,MSFT,398.99749755859375,Stock
2025-02-27,MSFT,391.8106994628906,Stock
2025-02-28,MSFT,396.26251220703125,Stock
2025-03-03,MSFT,387.778076171875,Stock
2025-03-04,MSFT,387.8978576660156,Stock
2025-03-05,MSFT,400.2851257324219,Stock
2025-03-06,MSFT,396.1627197265625,Stock
2025-03-07,MSFT,392.5892639160156,Stock
2025-03-10,MSFT,379.46337890625,Stock
2025-03-11,MSFT,379.7528381347656,Stock
2025-03-12,MSFT,382.5676574707031,Stock
2025-03-13,MSFT,378.0758972167969,Stock
2025-03-14,MSFT,387.84796142578125,Stock
2025-03-17,MSFT,387.98773193359375,Stock
2025-03-18,MSFT,382.81719970703125,Stock
2025-03-19,MSFT,387.1093444824219,Stock
2025-03-20,MSFT,386.131103515625,Stock
2025-03-21,MSFT,390.54302978515625,Stock
2025-03-24,MSFT,392.35968017578125,Stock
2025-03-25,MSFT,394.4358825683594,Stock
2025-03-26,MSFT,389.2554016113281,Stock
2025-03-27,MSFT,389.8642578125,Stock
2025-03-28,MSFT,378.1058349609375,Stock
2025-03-31,MSFT,374.7021179199219,Stock
2025-04-01,MSFT,381.4896545410156,Stock
2025-04-02,MSFT,381.43975830078125,Stock
2025-04-03,MSFT,372.42626953125,Stock
2025-04-04,MSFT,359.18060302734375,Stock
2025-04-07,MSFT,357.2042236328125,Stock
2025-04-08,MSFT,353.9102783203125,Stock
2025-04-09,MSFT,389.7744140625,Stock
2025-04-10,MSFT,380.65118408203125,Stock
2025-04-11,MSFT,387.7381896972656,Stock
2025-04-14,MSFT,387.0993347167969,Stock
2025-04-15,MSFT,385.0231628417969,Stock
2025-04-16,MSFT,370.92901611328125,Stock
2025-04-17,MSFT,367.1060485839844,Stock
2025-04-21,MSFT,358.4619140625,Stock
2025-04-22,MSFT,366.1478271484375,Stock
2025-04-23,MSFT,373.7039489746094,Stock
2025-04-24,MSFT,386.59027099609375,Stock
2025-04-25,MSFT,391.1319580078125,Stock
2025-04-28,MSFT,390.4432067871094,Stock
2025-04-29,MSFT,393.31793212890625,Stock
2025-04-30,MSFT,394.53570556640625,Stock
2025-05-01,MSFT,424.6204528808594,Stock
2025-05-02,MSFT,434.48236083984375,Stock
2025-05-05,MSFT,435.3707275390625,Stock
2025-05-06,MSFT,432.5159606933594,Stock
2025-05-07,MSFT,432.555908203125,Stock
2025-05-08,MSFT,437.3670654296875,Stock
2025-05-09,MSFT,437.9260559082031,Stock
2025-05-12,MSFT,448.4367370605469,Stock
2025-05-13,MSFT,448.3169860839844,Stock
2025-05-14,MSFT,452.1099853515625,Stock
2025-05-15,MSFT,453.1300048828125,Stock
2025-05-16,MSFT,454.2699890136719,Stock
2025-05-19,MSFT,458.8699951171875,Stock
2025-05-20,MSFT,458.1700134277344,Stock
2025-05-21,MSFT,452.57000732421875,Stock
2025-05-22,MSFT,454.8599853515625,Stock
2025-05-23,MSFT,450.17999267578125,Stock
2025-05-27,MSFT,460.69000244140625,Stock
2025-05-28,MSFT,457.3599853515625,Stock
2025-05-29,MSFT,458.67999267578125,Stock
2025-05-30,MSFT,460.3599853515625,Stock
2025-06-02,MSFT,461.9700012207031,Stock
2025-06-03,MSFT,462.9700012207031,Stock
2025-06-04,MSFT,463.8699951171875,Stock
2025-06-05,MSFT,467.67999267578125,Stock
2025-06-06,MSFT,470.3800048828125,Stock
2025-06-09,MSFT,472.75,Stock
2025-06-10,MSFT,470.9200134277344,Stock
2025-06-11,MSFT,472.6199951171875,Stock
2025-06-12,MSFT,478.8699951171875,Stock
2025-06-13,MSFT,474.9599914550781,Stock
2025-06-16,MSFT,479.1400146484375,Stock
2025-06-17,MSFT,478.0400085449219,Stock
2025-06-18,MSFT,480.239990234375,Stock
2025-06-20,MSFT,477.3999938964844,Stock
2025-06-23,MSFT,486.0,Stock
2025-06-24,MSFT,490.1099853515625,Stock
2025-06-25,MSFT,492.2699890136719,Stock
2025-06-26,MSFT,497.45001220703125,Stock
2025-06-27,MSFT,495.94000244140625,Stock
2025-06-30,MSFT,497.4100036621094,Stock
2025-07-01,MSFT,492.04998779296875,Stock
2025-07-02,MSFT,491.0899963378906,Stock
2025-07-03,MSFT,498.8399963378906,Stock
2025-07-07,MSFT,497.7200012207031,Stock
2025-07-08,MSFT,496.6199951171875,Stock
2025-07-09,MSFT,503.510009765625,Stock
2025-07-10,MSFT,501.4800109863281,Stock
2025-07-11,MSFT,503.32000732421875,Stock
2025-07-14,MSFT,507.76,Future
2025-07-15,MSFT,504.05,Future
2025-07-16,MSFT,508.41,Future
2025-07-17,MSFT,503.95,Future
2025-07-18,MSFT,498.84,Future
2025-07-19,MSFT,502.1,Future
2025-07-20,MSFT,509.44,Future
2025-07-21,MSFT,507.53,Future
2025-07-22,MSFT,506.13,Future
2025-07-23,MSFT,512.94,Future
2025-07-24,MSFT,514.28,Future
2025-07-25,MSFT,521.09,Future
2025-07-26,MSFT,514.36,Future
2025-07-27,MSFT,506.15,Future
2025-07-28,MSFT,503.18,Future
2025-07-29,MSFT,502.63,Future
2025-07-30,MSFT,503.17,Future
2025-07-31,MSFT,506.44,Future
2025-08-01,MSFT,511.31,Future
2025-08-02,MSFT,513.99,Future
2025-08-03,MSFT,509.42,Future
2025-08-04,MSFT,510.34,Future
2025-08-05,MSFT,510.91,Future
2025-08-06,MSFT,503.38,Future
2025-08-07,MSFT,505.27,Future
2025-08-08,MSFT,513.42,Future
2025-08-09,MSFT,514.79,Future
2025-08-10,MSFT,511.04,Future
2025-08-11,MSFT,508.96,Future
2025-08-12,MSFT,510.16,Future
